protocol,encryption_mode,starttls_offered,starttls_success,tls_version,cipher_suite,key_exchange,forward_secrecy,cert_expired,cert_not_yet_valid,cert_key_algorithm,cert_key_size,cert_signature_algorithm,self_signed,hostname_match,packet_count,bytes_sent,bytes_received,retransmission_count,tls_handshake_duration,session_start,session_end,session_id,session_duration_seconds,bytes_total,avg_packet_size,hour_of_day,day_of_week,week_of_year,rule_risk_label,rule_risk_score
POP3,STARTTLS,1,1,TLS 1.3,TLS_AES_256_GCM_SHA384,X25519,1,0,0,RSA,2048,SHA256_RSA,0,1,79,8500,30287,0,0.0816,2026-04-22 01:09:05,2026-04-22 01:09:07,SMS-019005,2.0,38787,490.97,1,2,17,Low,0
POP3,PLAINTEXT,0,0,,,,0,0,0,,0,,0,0,72,13654,20027,3,0.0,2026-02-03 23:17:44,2026-02-03 23:17:50,SMS-019006,6.0,33681,467.79,23,1,6,High,65
SMTP,PLAINTEXT,0,0,,,,0,0,0,,0,,0,0,67,10824,24357,3,0.0,2026-08-25 07:14:51,2026-08-25 07:14:56,SMS-019007,5.0,35181,525.09,7,1,35,High,65
IMAP,STARTTLS,1,1,TLS 1.2,ECDHE_RSA_AES_128_GCM_SHA256,ECDHE,1,1,0,RSA,2048,SHA256_RSA,0,1,791,58545,226235,1,0.1971,2026-05-03 03:08:48,2026-05-03 03:10:21,SMS-019008,93.0,284780,360.03,3,6,18,Medium,30
POP3,STARTTLS,1,1,TLS 1.2,ECDHE_RSA_AES_128_GCM_SHA256,ECDHE,1,0,0,RSA,2048,SHA256_RSA,1,0,54,3805,14421,0,0.2006,2026-11-21 06:06:44,2026-11-21 06:06:48,SMS-019009,4.0,18226,337.52,6,5,47,High,40
SMTP,STARTTLS,1,1,TLS 1.2,ECDHE_RSA_AES_128_GCM_SHA256,ECDHE,1,0,0,RSA,2048,SHA256_RSA,1,1,313,30203,118039,2,0.651,2026-05-07 11:58:12,2026-05-07 11:58:27,SMS-019010,15.0,148242,473.62,11,3,19,Medium,20
SMTP,STARTTLS,1,1,TLS 1.3,TLS_AES_256_GCM_SHA384,X25519,1,0,0,RSA,2048,SHA256_RSA,0,1,41,7782,9537,3,0.1229,2026-09-14 14:23:33,2026-09-14 14:23:41,SMS-019011,8.0,17319,422.41,14,0,38,Low,0
SMTP,STARTTLS,1,1,TLS 1.2,ECDHE_ECDSA_AES_128_GCM_SHA256,ECDHE,1,0,0,ECDSA,256,ECDSA_SHA256,0,1,163,17434,84022,0,0.1135,2026-08-11 03:34:34,2026-08-11 03:34:34,SMS-019012,0.0,101456,622.43,3,1,33,Low,5
SMTP,STARTTLS,1,1,TLS 1.2,ECDHE_ECDSA_AES_128_GCM_SHA256,ECDHE,1,0,0,ECDSA,256,ECDSA_SHA256,0,1,102,10734,43467,1,0.0399,2026-01-31 03:28:19,2026-01-31 03:28:25,SMS-019013,6.0,54201,531.38,3,5,5,Low,5
SMTP,STARTTLS,1,1,TLS 1.2,ECDHE_RSA_AES_128_GCM_SHA256,ECDHE,1,0,0,RSA,2048,SHA256_RSA,0,0,78,9553,27549,1,0.812,2026-07-02 21:40:20,2026-07-02 21:40:48,SMS-019014,28.0,37102,475.67,21,3,27,Medium,25
SMTP,STARTTLS,1,1,TLS 1.2,ECDHE_ECDSA_AES_256_GCM_SHA384,ECDHE,1,0,0,ECDSA,384,ECDSA_SHA384,0,1,54,5557,16985,0,0.1938,2026-08-24 23:18:04,2026-08-24 23:18:09,SMS-019015,5.0,22542,417.44,23,0,35,Low,5
SMTP,STARTTLS,1,1,TLS 1.2,ECDHE_RSA_AES_256_GCM_SHA384,ECDHE,1,0,0,RSA,2048,SHA256_RSA,0,1,112,21824,37178,1,0.0975,2026-12-25 19:10:44,2026-12-25 19:10:52,SMS-019016,8.0,59002,526.8,19,4,52,Low,5
IMAP,STARTTLS,1,1,TLS 1.3,TLS_AES_256_GCM_SHA384,X25519,1,0,0,RSA,2048,SHA256_RSA,0,1,511,85662,211581,1,0.3177,2026-03-26 07:24:03,2026-03-26 07:24:17,SMS-019017,14.0,297243,581.69,7,3,13,Low,0
IMAP,STARTTLS,1,1,TLS 1.2,ECDHE_RSA_AES_128_GCM_SHA256,ECDHE,1,0,0,RSA,2048,SHA256_RSA,1,1,243,23521,119827,1,0.2802,2026-01-22 01:18:51,2026-01-22 01:19:04,SMS-019018,13.0,143348,589.91,1,3,4,Medium,20
POP3,STARTTLS,1,1,TLS 1.2,ECDHE_RSA_AES_256_GCM_SHA384,ECDHE,1,0,0,RSA,2048,SHA256_RSA,0,1,204,20100,70224,0,0.2719,2026-04-02 03:02:09,2026-04-02 03:02:11,SMS-019019,2.0,90324,442.76,3,3,14,Low,5
SMTP,STARTTLS,1,1,TLS 1.1,AES_128_CBC_SHA,RSA,0,0,0,RSA,2048,SHA1_RSA,0,1,370,39192,96239,3,0.2624,2026-02-16 04:11:22,2026-02-16 04:11:22,SMS-019020,0.0,135431,366.03,4,0,8,High,45
POP3,STARTTLS,1,1,TLS 1.1,AES_128_CBC_SHA,RSA,0,0,0,RSA,2048,SHA1_RSA,0,1,85,11803,23203,5,0.3918,2026-01-31 08:48:12,2026-01-31 08:48:28,SMS-019021,16.0,35006,411.84,8,5,5,High,45
SMTP,STARTTLS,1,1,TLS 1.2,ECDHE_ECDSA_AES_128_GCM_SHA256,ECDHE,1,0,0,ECDSA,256,ECDSA_SHA256,0,1,169,11391,29429,0,0.2224,2026-03-16 05:12:26,2026-03-16 05:12:29,SMS-019022,3.0,40820,241.54,5,0,12,Low,5
POP3,STARTTLS,1,1,TLS 1.2,ECDHE_ECDSA_AES_128_GCM_SHA256,ECDHE,1,0,0,ECDSA,256,ECDSA_SHA256,0,1,95,6876,40939,1,0.3042,2026-04-04 20:36:42,2026-04-04 20:36:57,SMS-019023,15.0,47815,503.32,20,5,14,Low,5
SMTP,STARTTLS,1,1,TLS 1.2,ECDHE_RSA_AES_256_GCM_SHA384,ECDHE,1,0,0,RSA,2048,SHA256_RSA,0,1,135,33945,35314,0,0.0651,2026-09-12 21:05:07,2026-09-12 21:05:20,SMS-019024,13.0,69259,513.03,21,5,37,Low,5
IMAP,STARTTLS,1,1,TLS 1.3,TLS_AES_256_GCM_SHA384,X25519,1,0,0,RSA,2048,SHA256_RSA,0,1,166,15198,54204,2,0.1277,2026-07-21 15:27:43,2026-07-21 15:28:42,SMS-019025,59.0,69402,418.08,15,1,30,Low,0
SMTP,STARTTLS,1,1,TLS 1.2,ECDHE_ECDSA_AES_128_GCM_SHA256,ECDHE,1,0,0,ECDSA,256,ECDSA_SHA256,0,1,129,24101,24922,0,0.1681,2026-10-24 07:08:18,2026-10-24 07:08:21,SMS-019026,3.0,49023,380.02,7,5,43,Low,5
SMTP,STARTTLS,1,1,TLS 1.2,AES_256_GCM_SHA384,RSA,0,0,0,RSA,2048,SHA256_RSA,0,1,153,15735,33517,0,0.1786,2026-01-04 19:26:35,2026-01-04 19:26:37,SMS-019027,2.0,49252,321.91,19,6,1,Low,15
SMTP,STARTTLS,1,1,TLS 1.2,AES_256_GCM_SHA384,RSA,0,0,0,RSA,2048,SHA256_RSA,0,1,211,44084,67488,1,0.1199,2026-10-01 11:47:51,2026-10-01 11:48:12,SMS-019028,21.0,111572,528.78,11,3,40,Low,15
IMAP,STARTTLS,1,1,TLS 1.2,ECDHE_ECDSA_AES_128_GCM_SHA256,ECDHE,1,0,0,ECDSA,256,ECDSA_SHA256,0,1,156,20176,68933,1,0.0905,2026-08-25 18:26:53,2026-08-25 18:27:16,SMS-019029,23.0,89109,571.21,18,1,35,Low,5
IMAP,STARTTLS,1,1,TLS 1.3,TLS_CHACHA20_POLY1305_SHA256,X25519,1,0,0,ECDSA,256,ECDSA_SHA256,0,1,130,22138,41249,4,0.0999,2026-06-21 13:15:57,2026-06-21 13:16:25,SMS-019030,28.0,63387,487.59,13,6,25,Low,0
SMTP,STARTTLS,1,1,TLS 1.2,ECDHE_ECDSA_AES_128_GCM_SHA256,ECDHE,1,0,0,ECDSA,256,ECDSA_SHA256,0,1,346,57524,84502,1,0.1512,2026-01-24 08:25:45,2026-01-24 08:25:50,SMS-019031,5.0,142026,410.48,8,5,4,Low,5
IMAP,STARTTLS,1,1,TLS 1.0,AES_128_CBC_SHA,RSA,0,0,0,RSA,2048,SHA1_RSA,0,1,105,15747,50466,3,0.1551,2026-06-16 21:47:18,2026-06-16 21:48:01,SMS-019032,43.0,66213,630.6,21,1,25,High,55
IMAP,STARTTLS,1,1,TLS 1.2,ECDHE_RSA_AES_128_GCM_SHA256,ECDHE,1,1,0,RSA,2048,SHA256_RSA,0,1,439,80443,256807,0,0.1634,2026-01-10 09:23:37,2026-01-10 09:23:56,SMS-019033,19.0,337250,768.22,9,5,2,Medium,30
IMAP,STARTTLS,1,1,TLS 1.2,ECDHE_ECDSA_AES_128_GCM_SHA256,ECDHE,1,0,0,ECDSA,256,ECDSA_SHA256,0,1,102,11564,31380,2,0.1798,2026-05-29 00:56:38,2026-05-29 00:58:28,SMS-019034,110.0,42944,421.02,0,4,22,Low,5
IMAP,STARTTLS,1,1,TLS 1.1,AES_128_CBC_SHA,RSA,0,0,0,RSA,2048,SHA1_RSA,0,1,283,22947,119125,3,0.1694,2026-08-10 12:30:14,2026-08-10 12:30:24,SMS-019035,10.0,142072,502.02,12,0,33,High,45
IMAP,STARTTLS,1,1,TLS 1.2,ECDHE_RSA_AES_128_GCM_SHA256,ECDHE,1,0,0,RSA,2048,SHA256_RSA,1,1,172,18750,50532,1,0.2548,2026-01-02 10:43:45,2026-01-02 10:45:26,SMS-019036,101.0,69282,402.8,10,4,1,Medium,20
SMTP,STARTTLS,1,1,TLS 1.2,AES_256_GCM_SHA384,RSA,0,0,0,RSA,2048,SHA256_RSA,0,1,119,23341,37426,1,0.2054,2026-07-01 21:24:29,2026-07-01 21:24:32,SMS-019037,3.0,60767,510.65,21,2,27,Low,15
SMTP,STARTTLS,1,1,TLS 1.2,ECDHE_RSA_AES_128_GCM_SHA256,ECDHE,1,0,1,RSA,2048,SHA256_RSA,0,1,151,21042,78548,0,0.1513,2026-01-10 22:23:18,2026-01-10 22:23:34,SMS-019038,16.0,99590,659.54,22,5,2,Medium,25
SMTP,STARTTLS,1,1,TLS 1.2,ECDHE_RSA_AES_128_GCM_SHA256,ECDHE,1,0,0,RSA,2048,SHA256_RSA,0,0,165,21030,61804,1,0.2055,2026-10-19 14:29:20,2026-10-19 14:29:31,SMS-019039,11.0,82834,502.02,14,0,43,Medium,25
IMAP,STARTTLS,1,1,TLS 1.2,AES_256_GCM_SHA384,RSA,0,0,0,RSA,2048,SHA256_RSA,0,1,264,24228,135992,0,0.3622,2026-11-16 16:51:47,2026-11-16 16:52:02,SMS-019040,15.0,160220,606.89,16,0,47,Low,15
IMAP,STARTTLS,1,1,TLS 1.2,ECDHE_RSA_AES_128_GCM_SHA256,ECDHE,1,0,0,RSA,2048,SHA256_RSA,1,1,164,22876,69794,0,0.1189,2026-09-11 06:36:08,2026-09-11 06:36:14,SMS-019041,6.0,92670,565.06,6,4,37,Medium,20
IMAP,STARTTLS,1,1,TLS 1.2,ECDHE_RSA_AES_128_GCM_SHA256,ECDHE,1,1,0,RSA,2048,SHA256_RSA,0,1,69,13205,30864,0,0.1697,2026-08-20 13:25:17,2026-08-20 13:26:08,SMS-019042,51.0,44069,638.68,13,3,34,Medium,30
IMAP,STARTTLS,1,1,TLS 1.2,ECDHE_RSA_AES_256_GCM_SHA384,ECDHE,1,0,0,RSA,2048,SHA256_RSA,0,1,566,47506,338518,1,0.1387,2026-02-26 15:13:24,2026-02-26 15:13:43,SMS-019043,19.0,386024,682.02,15,3,9,Low,5
IMAP,STARTTLS,1,1,TLS 1.2,ECDHE_RSA_AES_128_GCM_SHA256,ECDHE,1,1,0,RSA,2048,SHA256_RSA,0,1,236,21603,82389,0,0.1432,2026-09-25 16:47:00,2026-09-25 16:47:18,SMS-019044,18.0,103992,440.64,16,4,39,Medium,30
IMAP,STARTTLS,1,1,TLS 1.3,TLS_CHACHA20_POLY1305_SHA256,X25519,1,0,0,ECDSA,256,ECDSA_SHA256,0,1,88,14050,48217,1,0.4017,2026-08-18 07:31:42,2026-08-18 07:32:04,SMS-019045,22.0,62267,707.58,7,1,34,Low,0
POP3,STARTTLS,1,1,TLS 1.2,ECDHE_RSA_AES_256_GCM_SHA384,ECDHE,1,0,0,RSA,2048,SHA256_RSA,0,1,37,7054,9993,0,0.2347,2026-10-24 08:14:14,2026-10-24 08:14:23,SMS-019046,9.0,17047,460.73,8,5,43,Low,5
SMTP,STARTTLS,1,1,TLS 1.3,TLS_CHACHA20_POLY1305_SHA256,X25519,1,0,0,ECDSA,256,ECDSA_SHA256,0,1,87,21143,31459,0,0.2372,2026-09-28 01:22:30,2026-09-28 01:23:06,SMS-019047,36.0,52602,604.62,1,0,40,Low,0
IMAP,PLAINTEXT,0,0,,,,0,0,0,,0,,0,0,221,38745,125752,4,0.0,2026-01-30 16:16:36,2026-01-30 16:16:54,SMS-019048,18.0,164497,744.33,16,4,5,High,65
SMTP,STARTTLS,1,1,TLS 1.2,ECDHE_RSA_AES_128_GCM_SHA256,ECDHE,1,0,0,RSA,2048,SHA256_RSA,1,0,104,10408,16134,1,0.1938,2026-08-14 00:09:28,2026-08-14 00:09:32,SMS-019049,4.0,26542,255.21,0,4,33,High,40
SMTP,STARTTLS,1,1,TLS 1.2,ECDHE_RSA_AES_256_GCM_SHA384,ECDHE,1,0,0,RSA,2048,SHA256_RSA,0,1,108,24451,42726,2,0.245,2026-07-20 13:22:21,2026-07-20 13:22:25,SMS-019050,4.0,67177,622.01,13,0,30,Low,5
IMAP,STARTTLS,1,1,TLS 1.2,ECDHE_RSA_AES_128_GCM_SHA256,ECDHE,1,0,0,RSA,2048,SHA256_RSA,0,0,159,16330,34552,0,0.1763,2026-03-07 13:29:55,2026-03-07 13:30:19,SMS-019051,24.0,50882,320.01,13,5,10,Medium,25
POP3,STARTTLS,1,1,TLS 1.2,ECDHE_RSA_AES_256_GCM_SHA384,ECDHE,1,0,0,RSA,2048,SHA256_RSA,0,1,102,6845,21097,2,0.1442,2026-07-05 21:04:57,2026-07-05 21:05:01,SMS-019052,4.0,27942,273.94,21,6,27,Low,5
SMTP,STARTTLS,1,1,TLS 1.3,TLS_CHACHA20_POLY1305_SHA256,X25519,1,0,0,ECDSA,256,ECDSA_SHA256,0,1,219,16055,55938,1,0.0915,2026-06-29 04:40:27,2026-06-29 04:40:45,SMS-019053,18.0,71993,328.74,4,0,27,Low,0
POP3,STARTTLS,1,1,TLS 1.3,TLS_CHACHA20_POLY1305_SHA256,X25519,1,0,0,ECDSA,256,ECDSA_SHA256,0,1,77,8439,20834,0,0.3018,2026-09-17 11:28:18,2026-09-17 11:28:39,SMS-019054,21.0,29273,380.17,11,3,38,Low,0
SMTP,PLAINTEXT,0,0,,,,0,0,0,,0,,0,0,145,21980,25667,0,0.0,2026-06-09 19:27:33,2026-06-09 19:27:37,SMS-019055,4.0,47647,328.6,19,1,24,High,65
POP3,PLAINTEXT,0,0,,,,0,0,0,,0,,0,0,204,17328,49666,4,0.0,2026-09-01 15:28:10,2026-09-01 15:28:16,SMS-019056,6.0,66994,328.4,15,1,36,High,65
SMTP,STARTTLS,1,1,TLS 1.2,AES_256_GCM_SHA384,RSA,0,0,0,RSA,2048,SHA256_RSA,0,1,124,8827,19236,2,0.13,2026-07-29 02:39:29,2026-07-29 02:39:56,SMS-019057,27.0,28063,226.31,2,2,31,Low,15
SMTP,PLAINTEXT,0,0,,,,0,0,0,,0,,0,0,194,44923,60748,3,0.0,2026-11-14 09:08:24,2026-11-14 09:08:34,SMS-019058,10.0,105671,544.7,9,5,46,High,65
POP3,STARTTLS,1,1,TLS 1.3,TLS_AES_256_GCM_SHA384,X25519,1,0,0,RSA,2048,SHA256_RSA,0,1,141,15639,51502,2,0.1039,2026-03-18 12:08:41,2026-03-18 12:08:50,SMS-019059,9.0,67141,476.18,12,2,12,Low,0
IMAP,STARTTLS,1,1,TLS 1.0,AES_128_CBC_SHA,RSA,0,0,0,RSA,2048,SHA1_RSA,0,1,130,10489,46787,5,0.1331,2026-04-02 19:30:59,2026-04-02 19:31:09,SMS-019060,10.0,57276,440.58,19,3,14,High,55
IMAP,STARTTLS,1,1,TLS 1.2,ECDHE_RSA_AES_128_GCM_SHA256,ECDHE,1,1,0,RSA,2048,SHA256_RSA,0,1,194,15167,58414,1,0.1965,2026-03-29 03:55:13,2026-03-29 03:55:27,SMS-019061,14.0,73581,379.28,3,6,13,Medium,30
IMAP,STARTTLS,1,1,TLS 1.2,ECDHE_ECDSA_AES_128_GCM_SHA256,ECDHE,1,0,0,ECDSA,256,ECDSA_SHA256,0,1,258,25013,147428,0,0.5734,2026-12-25 02:13:43,2026-12-25 02:14:12,SMS-019062,29.0,172441,668.38,2,4,52,Low,5
POP3,PLAINTEXT,0,0,,,,0,0,0,,0,,0,0,97,19856,23779,4,0.0,2026-12-11 04:36:44,2026-12-11 04:36:47,SMS-019063,3.0,43635,449.85,4,4,50,High,65
SMTP,STARTTLS,1,1,TLS 1.3,TLS_AES_256_GCM_SHA384,X25519,1,0,0,RSA,2048,SHA256_RSA,0,1,106,10192,49582,3,0.3485,2026-06-17 01:41:08,2026-06-17 01:41:10,SMS-019064,2.0,59774,563.91,1,2,25,Low,0
SMTP,STARTTLS,1,1,TLS 1.1,AES_128_CBC_SHA,RSA,0,0,0,RSA,2048,SHA1_RSA,0,1,64,5647,29332,5,0.4159,2026-02-11 21:07:55,2026-02-11 21:08:19,SMS-019065,24.0,34979,546.55,21,2,7,High,45
IMAP,STARTTLS,1,1,TLS 1.3,TLS_CHACHA20_POLY1305_SHA256,X25519,1,0,0,ECDSA,256,ECDSA_SHA256,0,1,181,9372,66898,0,0.224,2026-10-23 23:00:11,2026-10-23 23:00:17,SMS-019066,6.0,76270,421.38,23,4,43,Low,0
SMTP,STARTTLS,1,1,TLS 1.2,ECDHE_ECDSA_AES_128_GCM_SHA256,ECDHE,1,0,0,ECDSA,256,ECDSA_SHA256,0,1,297,44702,137304,1,0.105,2026-07-27 21:46:20,2026-07-27 21:46:43,SMS-019067,23.0,182006,612.81,21,0,31,Low,5
SMTP,STARTTLS,1,1,TLS 1.2,ECDHE_RSA_AES_256_GCM_SHA384,ECDHE,1,0,0,RSA,2048,SHA256_RSA,0,1,122,12810,18766,0,0.1664,2026-10-02 07:43:56,2026-10-02 07:43:59,SMS-019068,3.0,31576,258.82,7,4,40,Low,5
SMTP,STARTTLS,1,1,TLS 1.2,ECDHE_RSA_AES_256_GCM_SHA384,ECDHE,1,0,0,RSA,2048,SHA256_RSA,0,1,105,19096,35090,0,0.1049,2026-07-03 22:08:27,2026-07-03 22:08:37,SMS-019069,10.0,54186,516.06,22,4,27,Low,5
SMTP,STARTTLS,1,1,TLS 1.3,TLS_CHACHA20_POLY1305_SHA256,X25519,1,0,0,ECDSA,256,ECDSA_SHA256,0,1,548,130231,199205,1,0.1847,2026-11-08 13:01:52,2026-11-08 13:01:56,SMS-019070,4.0,329436,601.16,13,6,45,Low,0
SMTP,STARTTLS,1,1,TLS 1.3,TLS_CHACHA20_POLY1305_SHA256,X25519,1,0,0,ECDSA,256,ECDSA_SHA256,0,1,193,38432,85513,1,0.3601,2026-07-01 01:02:21,2026-07-01 01:02:26,SMS-019071,5.0,123945,642.2,1,2,27,Low,0
POP3,STARTTLS,1,1,TLS 1.2,ECDHE_RSA_AES_128_GCM_SHA256,ECDHE,1,0,0,RSA,2048,SHA1_RSA,0,1,67,4846,30127,1,0.3139,2026-11-26 00:34:01,2026-11-26 00:34:11,SMS-019072,10.0,34973,521.99,0,3,48,Low,15
IMAP,STARTTLS,1,1,TLS 1.2,ECDHE_RSA_AES_128_GCM_SHA256,ECDHE,1,1,0,RSA,2048,SHA256_RSA,0,1,259,22103,146614,4,0.1998,2026-12-15 17:50:22,2026-12-15 17:50:51,SMS-019073,29.0,168717,651.42,17,1,51,Medium,30
SMTP,STARTTLS,1,1,TLS 1.2,ECDHE_RSA_AES_128_GCM_SHA256,ECDHE,1,0,0,RSA,2048,SHA256_RSA,0,0,59,4145,27520,1,0.0992,2026-02-11 21:24:12,2026-02-11 21:24:21,SMS-019074,9.0,31665,536.69,21,2,7,Medium,25
SMTP,STARTTLS,1,1,TLS 1.2,ECDHE_RSA_AES_128_GCM_SHA256,ECDHE,1,0,0,RSA,2048,SHA1_RSA,0,1,179,30432,31615,0,0.0678,2026-03-24 08:28:40,2026-03-24 08:28:46,SMS-019075,6.0,62047,346.63,8,1,13,Low,15
IMAP,STARTTLS,1,1,TLS 1.3,TLS_AES_256_GCM_SHA384,X25519,1,0,0,RSA,2048,SHA256_RSA,0,1,487,39238,111339,0,0.3036,2026-04-12 10:25:18,2026-04-12 10:26:17,SMS-019076,59.0,150577,309.19,10,6,15,Low,0
IMAP,STARTTLS,1,1,TLS 1.2,ECDHE_RSA_AES_128_GCM_SHA256,ECDHE,1,0,0,RSA,2048,SHA256_RSA,0,0,272,25441,153655,1,0.3017,2026-12-15 04:06:45,2026-12-15 04:07:45,SMS-019077,60.0,179096,658.44,4,1,51,Medium,25
SMTP,STARTTLS,1,1,TLS 1.3,TLS_AES_256_GCM_SHA384,X25519,1,0,0,RSA,2048,SHA256_RSA,0,1,131,26462,38798,0,0.1673,2026-03-12 16:37:49,2026-03-12 16:37:51,SMS-019078,2.0,65260,498.17,16,3,11,Low,0
SMTP,STARTTLS,1,1,TLS 1.2,AES_128_GCM_SHA256,RSA,0,0,0,RSA,1024,SHA1_RSA,0,1,123,23907,55110,0,0.2812,2026-10-30 14:22:39,2026-10-30 14:22:43,SMS-019079,4.0,79017,642.41,14,4,44,High,45
SMTP,STARTTLS,1,1,TLS 1.2,ECDHE_RSA_AES_128_GCM_SHA256,ECDHE,1,0,1,RSA,2048,SHA256_RSA,0,1,130,18384,23392,0,0.152,2026-03-27 22:22:54,2026-03-27 22:22:59,SMS-019080,5.0,41776,321.35,22,4,13,Medium,25
POP3,STARTTLS,1,1,TLS 1.0,AES_128_CBC_SHA,RSA,0,0,0,RSA,2048,SHA1_RSA,0,1,108,18515,28026,1,0.1712,2026-01-30 09:47:29,2026-01-30 09:47:36,SMS-019081,7.0,46541,430.94,9,4,5,High,55
POP3,STARTTLS,1,1,TLS 1.2,ECDHE_RSA_AES_128_GCM_SHA256,ECDHE,1,0,0,RSA,2048,SHA256_RSA,1,0,172,29210,82647,0,0.2359,2026-05-14 18:16:21,2026-05-14 18:16:39,SMS-019082,18.0,111857,650.33,18,3,20,High,40
SMTP,STARTTLS,1,1,TLS 1.2,ECDHE_RSA_AES_256_GCM_SHA384,ECDHE,1,0,0,RSA,2048,SHA256_RSA,0,1,86,7229,31901,2,0.1411,2026-09-29 16:03:51,2026-09-29 16:03:53,SMS-019083,2.0,39130,455.0,16,1,40,Low,5
SMTP,STARTTLS,1,1,TLS 1.2,ECDHE_RSA_AES_128_GCM_SHA256,ECDHE,1,0,0,RSA,2048,SHA256_RSA,1,1,142,14567,36684,0,0.1868,2026-08-03 20:01:37,2026-08-03 20:01:45,SMS-019084,8.0,51251,360.92,20,0,32,Medium,20
IMAP,STARTTLS,1,1,TLS 1.2,ECDHE_RSA_AES_128_GCM_SHA256,ECDHE,1,1,0,RSA,2048,SHA256_RSA,0,1,98,8464,52549,2,0.4713,2026-09-27 05:31:28,2026-09-27 05:32:09,SMS-019085,41.0,61013,622.58,5,6,39,Medium,30
SMTP,STARTTLS,1,1,TLS 1.3,TLS_AES_256_GCM_SHA384,X25519,1,0,0,RSA,2048,SHA256_RSA,0,1,148,20368,23566,0,0.0897,2026-06-26 03:04:21,2026-06-26 03:04:22,SMS-019086,1.0,43934,296.85,3,4,26,Low,0
IMAP,STARTTLS,1,1,TLS 1.2,ECDHE_RSA_AES_128_GCM_SHA256,ECDHE,1,1,0,RSA,2048,SHA256_RSA,0,1,132,10142,40800,0,0.1789,2026-10-02 05:31:16,2026-10-02 05:31:42,SMS-019087,26.0,50942,385.92,5,4,40,Medium,30
IMAP,STARTTLS,1,1,TLS 1.3,TLS_AES_256_GCM_SHA384,X25519,1,0,0,RSA,2048,SHA256_RSA,0,1,233,34238,149208,1,0.2499,2026-01-02 22:30:15,2026-01-02 22:30:36,SMS-019088,21.0,183446,787.32,22,4,1,Low,0
SMTP,STARTTLS,1,1,TLS 1.2,ECDHE_RSA_AES_256_GCM_SHA384,ECDHE,1,0,0,RSA,2048,SHA256_RSA,0,1,237,23778,73666,0,0.1364,2026-04-13 18:42:02,2026-04-13 18:42:08,SMS-019089,6.0,97444,411.16,18,0,16,Low,5
SMTP,STARTTLS,1,1,TLS 1.2,ECDHE_RSA_AES_256_GCM_SHA384,ECDHE,1,0,0,RSA,2048,SHA256_RSA,0,1,89,7569,44954,1,0.416,2026-04-22 02:37:47,2026-04-22 02:37:47,SMS-019090,0.0,52523,590.15,2,2,17,Low,5
IMAP,STARTTLS,1,1,TLS 1.2,ECDHE_RSA_AES_256_GCM_SHA384,ECDHE,1,0,0,RSA,2048,SHA256_RSA,0,1,255,29389,116976,0,0.1582,2026-08-06 12:23:09,2026-08-06 12:23:12,SMS-019091,3.0,146365,573.98,12,3,32,Low,5
SMTP,STARTTLS,1,1,TLS 1.3,TLS_AES_256_GCM_SHA384,X25519,1,0,0,RSA,2048,SHA256_RSA,0,1,75,11549,36972,1,0.1428,2026-05-19 00:55:54,2026-05-19 00:55:59,SMS-019092,5.0,48521,646.95,0,1,21,Low,0
SMTP,STARTTLS,1,1,TLS 1.3,TLS_AES_128_GCM_SHA256,X25519,1,0,0,RSA,3072,SHA256_RSA,0,1,58,4540,29885,1,0.0609,2026-08-25 12:52:26,2026-08-25 12:52:28,SMS-019093,2.0,34425,593.53,12,1,35,Low,0
IMAP,STARTTLS,1,1,TLS 1.3,TLS_AES_256_GCM_SHA384,X25519,1,0,0,RSA,2048,SHA256_RSA,0,1,274,39983,109753,1,0.1637,2026-06-02 17:58:05,2026-06-02 17:58:25,SMS-019094,20.0,149736,546.48,17,1,23,Low,0
SMTP,STARTTLS,1,1,TLS 1.2,ECDHE_RSA_AES_256_GCM_SHA384,ECDHE,1,0,0,RSA,2048,SHA256_RSA,0,1,90,14376,24576,3,0.2267,2026-01-27 11:38:21,2026-01-27 11:38:30,SMS-019095,9.0,38952,432.8,11,1,5,Low,5
IMAP,STARTTLS,1,1,TLS 1.2,AES_256_GCM_SHA384,RSA,0,0,0,RSA,2048,SHA256_RSA,0,1,147,13589,50500,3,0.2156,2026-03-25 02:57:43,2026-03-25 02:58:08,SMS-019096,25.0,64089,435.98,2,2,13,Low,15
IMAP,STARTTLS,1,1,TLS 1.3,TLS_CHACHA20_POLY1305_SHA256,X25519,1,0,0,ECDSA,256,ECDSA_SHA256,0,1,212,12612,56869,0,0.2739,2026-04-22 01:06:37,2026-04-22 01:06:45,SMS-019097,8.0,69481,327.74,1,2,17,Low,0
SMTP,STARTTLS,1,1,TLS 1.3,TLS_AES_256_GCM_SHA384,X25519,1,0,0,RSA,2048,SHA256_RSA,0,1,113,7346,60655,3,0.0659,2026-09-20 22:40:29,2026-09-20 22:40:37,SMS-019098,8.0,68001,601.78,22,6,38,Low,0
SMTP,PLAINTEXT,0,0,,,,0,0,0,,0,,0,0,67,5431,21008,3,0.0,2026-09-24 03:00:38,2026-09-24 03:00:40,SMS-019099,2.0,26439,394.61,3,3,39,High,65
SMTP,STARTTLS,1,1,TLS 1.2,ECDHE_RSA_AES_128_GCM_SHA256,ECDHE,1,1,0,RSA,2048,SHA256_RSA,0,1,137,22632,38540,0,0.0831,2026-06-30 22:54:47,2026-06-30 22:54:48,SMS-019100,1.0,61172,446.51,22,1,27,Medium,30
